imo,vessel_name,gross_tonnage,type,year_build,flag
9289128,MSC MAEVA,89954,Container Ship,2005,Panama (PAN)
9238789,MSC MANU,39941,Container Ship,2003,Liberia (LBR)
9785457,MSC MANU,112500,Container Ship,2020,Liberia (LBR)
9275397,MSC MANYA,34610,Container Ship,2003,Liberia (LBR)
9238741,MSC MARGARITA,66500,Container Ship,2002,Liberia (LBR)
9465318,MSC MARGRIT,141635,Container Ship,2012,"Hong Kong, China (HKG)"
9304423,MSC MARIA ELENA,107849,Container Ship,2006,Panama (PAN)
9467421,MSC MARIA SAVERIA,140096,Container Ship,2011,Panama (PAN)
9226920,MSC MARIANNA,73819,Container Ship,2002,Panama (PAN)
9275971,MSC MARINA,73819,Container Ship,2003,Panama (PAN)
9295385,MSC MARTA,65483,Container Ship,2005,Panama (PAN)
9251717,MSC MAUREEN,75590,Container Ship,2003,Panama (PAN)
9720287,MSC MAXINE,95514,Container Ship,2015,Panama (PAN)
9708679,MSC MAYA,192237,Container Ship,2015,Panama (PAN)
9404675,MSC MELATILDE,153092,Container Ship,2010,Panama (PAN)
9702077,MSC MELINE,95497,Container Ship,2015,Panama (PAN)
9226918,MSC MELISSA,73819,Container Ship,2002,Panama (PAN)
9256755,MSC METHONI,73819,Container Ship,2003,Liberia (LBR)
9839466,MSC MIA,232618,Container Ship,2019,Panama (PAN)
9230488,MSC MICHAELA,73819,Container Ship,2002,Panama (PAN)
9720512,MSC MICHELA,95514,Container Ship,2016,Portugal (MAR) (PMD)
9839260,MSC MINA,228741,Container Ship,2019,Panama (PAN)
9293179,MSC MIRELLA,58289,Container Ship,2005,Liberia (LBR)
9762338,MSC MIRJA,194308,Container Ship,2016,Liberia (LBR)
9767376,MSC MIRJAM,193489,Container Ship,2016,Liberia (LBR)
9349796,MSC MONTEREY,50963,Container Ship,2007,Liberia (LBR)
9704984,MSC NAOMI,96333,Container Ship,2015,Panama (PAN)
9463035,MSC NATASHA,141649,Container Ship,2011,Liberia (LBR)
9839296,MSC NELA,228741,Container Ship,2019,Panama (PAN)
9278155,MSC NERISSA,54881,Container Ship,2004,Panama (PAN)
9606314,MSC NEW YORK,176490,Container Ship,2014,Panama (PAN)
9308584,MSC NINA F,9981,Container Ship,2005,Portugal (MAR) (PMD)
9778117,MSC NITYA B,113112,Container Ship,2017,Portugal (MAR) (PMD)
9398228,MSC NOA,75582,Container Ship,2009,Liberia (LBR)
9349825,MSC NURIA,50963,Container Ship,2008,Panama (PAN)
9703306,MSC OLIVER,192237,Container Ship,2015,Panama (PAN)
9372482,MSC ORIANE,66399,Container Ship,2008,Panama (PAN)
9857157,MSC ORION,149525,Container Ship,2020,Liberia (LBR)
9281267,MSC ORNELLA,54304,Container Ship,2004,Panama (PAN)
9703291,MSC OSCAR,192237,Container Ship,2014,Panama (PAN)
9735206,MSC PALAK,97805,Container Ship,2016,Portugal (MAR) (PMD)
9441001,MSC PALOMA,153092,Container Ship,2010,Panama (PAN)
9290531,MSC PAMELA,107849,Container Ship,2005,Panama (PAN)
9231781,MSC PANAMA,53453,Container Ship,2002,United Kingdom (GBR)
9301483,MSC PARIS,89941,Container Ship,2006,Liberia (LBR)
9267637,MSC PEGASUS,76199,Container Ship,2003,Liberia (LBR)
9503732,MSC PERLE,141754,Container Ship,2013,Liberia (LBR)
9267649,MSC PHOENIX,76199,Container Ship,2003,Liberia (LBR)
9339272,MSC PINA,107849,Container Ship,2007,Panama (PAN)
9279977,MSC POH LIN,54774,Container Ship,2004,Panama (PAN)
9256470,MSC QINGDAO,89097,Container Ship,2004,Liberia (LBR)
9290282,MSC RACHELE,90745,Container Ship,2005,Panama (PAN)
9309447,MSC RANIA,94489,Container Ship,2005,Panama (PAN)
9484455,MSC RAPALLO,143521,Container Ship,2011,Liberia (LBR)
9484431,MSC RAVENNA,153115,Container Ship,2011,Liberia (LBR)
9754965,MSC REEF,194308,Container Ship,2016,Liberia (LBR)
9465291,MSC REGULUS,141635,Container Ship,2012,Panama (PAN)
9465306,MSC RENEE,141635,Container Ship,2012,"Hong Kong, China (HKG)"
9224051,MSC RHIANNON,23890,Container Ship,2000,Liberia (LBR)
9767388,MSC RIFAYA,193489,Container Ship,2017,Liberia (LBR)
9289116,MSC RITA,89954,Container Ship,2005,Panama (PAN)
9304447,MSC ROMA,107849,Container Ship,2006,Liberia (LBR)
9745653,MSC ROMANE,96816,Container Ship,2017,Portugal (MAR) (PMD)
9293167,MSC RONIT R,58289,Container Ship,2005,Liberia (LBR)
9461398,MSC ROSA M,153115,Container Ship,2010,Panama (PAN)
9320453,MSC ROSARIA,50963,Container Ship,2007,Panama (PAN)
9502960,MSC RUBY,141754,Container Ship,2013,Liberia (LBR)
9839442,MSC SAMAR,232618,Container Ship,2019,Panama (PAN)
9203954,MSC SANDRA,43575,Container Ship,2000,Panama (PAN)
9702261,MSC SARA ELENA,96331,Container Ship,2015,Panama (PAN)
9181675,MSC SARAH,53208,Container Ship,2000,Liberia (LBR)
9720500,MSC SASHA,95514,Container Ship,2016,Portugal (MAR) (PMD)
9460356,MSC SAVONA,153115,Container Ship,2010,Liberia (LBR)
9224049,MSC SHIRLEY,23890,Container Ship,2000,Liberia (LBR)
9778105,MSC SHREYA B,113112,Container Ship,2017,Portugal (MAR) (PMD)
9778076,MSC SHUBA B,113112,Container Ship,2017,Portugal (MAR) (PMD)
9309459,MSC SILVANA,94489,Container Ship,2006,Panama (PAN)
9720457,MSC SILVIA,95514,Container Ship,2015,Panama (PAN)
9336048,MSC SINDY,107849,Container Ship,2007,Panama (PAN)
9839301,MSC SIXIN,228741,Container Ship,2019,Panama (PAN)
9702091,MSC SOFIA CELESTE,96331,Container Ship,2015,Panama (PAN)
9401104,MSC SOLA,131771,Container Ship,2008,Panama (PAN)
9404663,MSC SONIA,153092,Container Ship,2010,Panama (PAN)
9372494,MSC SORAYA,66399,Container Ship,2008,Panama (PAN)
9279989,MSC STELLA,73819,Container Ship,2004,Panama (PAN)
9290543,MSC SUSANNA,107849,Container Ship,2005,Panama (PAN)
9708681,MSC SVEVA,192237,Container Ship,2015,Panama (PAN)
9308601,MSC TALIA F,9981,Container Ship,2005,Portugal (MAR) (PMD)
9351579,MSC TAMARA,41225,Container Ship,2008,Panama (PAN)
9475258,MSC TARANTO,153115,Container Ship,2011,Liberia (LBR)
9469560,MSC TERESA,153115,Container Ship,2011,Panama (PAN)
9285471,MSC TIANJIN,89097,Container Ship,2005,Liberia (LBR)
9762340,MSC TINA,194308,Container Ship,2017,Liberia (LBR)
9309461,MSC TOMOKO,94489,Container Ship,2006,Panama (PAN)
9502908,MSC TOPAZ,141754,Container Ship,2012,Liberia (LBR)
9299525,MSC TORONTO,89954,Container Ship,2006,Germany (DEU)
9484479,MSC TRIESTE,143521,Container Ship,2011,Malta (MLT)
9227340,MSC VAISHNAVI R.,45803,Container Ship,2002,Liberia (LBR)
9301471,MSC VALENCIA,89941,Container Ship,2006,Portugal (MAR) (PMD)
9461439,MSC VALERIA,153115,Container Ship,2012,Panama (PAN)
9484467,MSC VANDYA,143521,Container Ship,2012,Panama (PAN)
9251688,MSC VANESSA,75590,Container Ship,2003,Panama (PAN)
9465265,MSC VEGA,141635,Container Ship,2012,Liberia (LBR)
9647473,MSC VENICE,176490,Container Ship,2016,Liberia (LBR)
9785483,MSC VERONIQUE,112500,Container Ship,2020,Liberia (LBR)
9238739,MSC VIDHI,66500,Container Ship,2001,Liberia (LBR)
9227326,MSC VIDISHA R.,45803,Container Ship,2002,Liberia (LBR)
9480227,MSC VIGO,61870,Container Ship,2012,Germany (DEU)
9857171,MSC VIRGO,149525,Container Ship,2020,Portugal (MAR) (PMD)
9702089,MSC VITA,96331,Container Ship,2015,Panama (PAN)
9299551,MSC VITTORIA,89954,Container Ship,2006,Panama (PAN)
9777216,MSC VIVIANA,187587,Container Ship,2017,Liberia (LBR)
9236690,MSC WESER,26106,Container Ship,2001,Portugal (MAR) (PMD)
9778090,MSC YASHI B,113112,Container Ship,2018,Portugal (MAR) (PMD)
9231157,MSC ZEBRA,27093,Container Ship,2001,Malta (MLT)
9227314,MSC ZLATA R,45803,Container Ship,2002,Liberia (LBR)
9703318,MSC ZOE,192784,Container Ship,2015,Panama (PAN)
9912206,MTT MIRI,4187,Container Ship,2021,Malaysia (MYS)
9216731,MTT MUARA,16850,Container Ship,2000,Malaysia (MYS)
9155389,MTT PASIR GUDANG,18335,Container Ship,2000,Malaysia (MYS)
9322889,MTT PENGERANG,10308,Container Ship,2006,Malaysia (MYS)
9813852,MTT SAISUNEE,13059,Container Ship,2019,Malaysia (MYS)
9813876,MTT SENARI,13059,Container Ship,2020,Malaysia (MYS)
9912191,MTT SIBU,4187,Container Ship,2020,Malaysia (MYS)
9813175,MUARA MAS,4990,Container Ship,2016,Indonesia (IDN)
9365829,MUKADDES KALKAVAN,21162,Container Ship,2008,Marshall Islands (MHL)
9780471,MUMBAI MAERSK,214286,Container Ship,2018,Denmark (DIS) (DIS)
9706750,MUNCHEN BRIDGE,150709,Container Ship,2015,Panama (PAN)
9778806,MUNICH MAERSK,214286,Container Ship,2017,Denmark (DIS) (DIS)
9305001,MUNK STRAIT,27915,Container Ship,2004,Liberia (LBR)
9632117,MUNKEBO MAERSK,194849,Container Ship,2014,Denmark (DIS) (DIS)
9429223,MUNKSUND,11746,Container Ship,2012,Malta (MLT)
9554353,MURAKAMI HIDE 573,9999,Container Ship,2011,Bahamas (BHS)
9780457,MURCIA MAERSK,214286,Container Ship,2018,Denmark (DIS) (DIS)
9296470,MUSE,5403,Container Ship,2005,Bahamas (BHS)
9328053,MUSIC,7852,Container Ship,2007,Portugal (MAR) (PMD)
9365855,MUSTAFA DAYI,21162,Container Ship,2011,Turkey (TUR)
9462263,MUSTAFA KAN,7393,Container Ship,2009,Panama (PAN)
9298997,MY NY,66332,Container Ship,2004,Malta (MLT)
9344186,MYRIAD,5403,Container Ship,2006,Bahamas (BHS)
9343584,N P SURATTHANI 1,2839,Container Ship,2007,Thailand (THA)
9242558,NAAMA BORCHARD,9981,Container Ship,2002,Antigua and Barbuda (ATG)
9843778,NAGARA,7432,Container Ship,2018,Japan (JPN)
9450428,NAGOYA EXPRESS,93750,Container Ship,2010,Germany (DEU)
9233844,NAGOYA TOWER,39941,Container Ship,2003,Liberia (LBR)
9517628,NAGOYA TRADER,9524,Container Ship,2009,Korea (Republic of) (KOR)
9658848,NAHA 2,1141,Container Ship,2012,Japan (JPN)
9473638,NAIKAI SETODA 735,27300,Container Ship,2011,Liberia (LBR)
9866471,NAIKAI SETODA 813,20200,Container Ship,2020,Singapore (SGP)
9326706,NAJADE,27915,Container Ship,2007,Liberia (LBR)
9885130,NAKSKOV MAERSK,26300,Container Ship,2021,Denmark (DNK)
9908126,NANTONG COSCO KHI 335,237000,Container Ship,2023,"Hong Kong, China (HKG)"
9908138,NANTONG COSCO KHI 336,237000,Container Ship,2023,"Hong Kong, China (HKG)"
9908140,NANTONG COSCO KHI 337,237000,Container Ship,2023,"Hong Kong, China (HKG)"
9517680,NANTONG MINGDE 803,7700,Container Ship,2012,Netherlands (NLD)
9517707,NANTONG MINGDE 805,7700,Container Ship,2012,Netherlands (NLD)
9517719,NANTONG MINGDE 806,7700,Container Ship,2012,Netherlands (NLD)
9315836,NASIA,28927,Container Ship,2005,Marshall Islands (MHL)
9560871,NASICO OCEAN,3674,Container Ship,2011,Not Known
9560883,NASICO SKY,3674,Container Ship,2012,Vietnam (VNM)
9333072,NATAL,35573,Container Ship,2007,Liberia (LBR)
9729788,NATORI,7390,Container Ship,2015,Japan (JPN)
9400289,NAVARINO,91354,Container Ship,2010,"Hong Kong, China (HKG)"
9386718,NAVI BALTIC,17488,Container Ship,2009,Portugal (MAR) (PMD)
9334143,NAVIOS AMARANTH,39906,Container Ship,2007,Marshall Islands (MHL)
9324849,NAVIOS AMARILLO,39906,Container Ship,2007,Marshall Islands (MHL)
9324851,NAVIOS AZURE,39906,Container Ship,2007,Marshall Islands (MHL)
9408877,NAVIOS CONSTELLATION,113412,Container Ship,2011,Liberia (LBR)
9352391,NAVIOS DEDICATION,39906,Container Ship,2008,Marshall Islands (MHL)
9352406,NAVIOS DELIGHT,39906,Container Ship,2008,Marshall Islands (MHL)
9352418,NAVIOS DESTINY,39906,Container Ship,2009,Marshall Islands (MHL)
9352420,NAVIOS DEVOTION,39906,Container Ship,2009,Marshall Islands (MHL)
9478494,NAVIOS DOMINO,39906,Container Ship,2008,Marshall Islands (MHL)
9431707,NAVIOS DORADO,40542,Container Ship,2010,Marshall Islands (MHL)
9395953,NAVIOS FELICITAS,40741,Container Ship,2010,Liberia (LBR)
9324875,NAVIOS INDIGO,39906,Container Ship,2007,Marshall Islands (MHL)
9345958,NAVIOS JASMINE,43071,Container Ship,2008,Panama (PAN)
9431680,NAVIOS LAPIS,40542,Container Ship,2009,Marshall Islands (MHL)
9332250,NAVIOS MAGNOLIA,43071,Container Ship,2008,Panama (PAN)
9445588,NAVIOS MIAMI,41358,Container Ship,2009,Liberia (LBR)
9308027,NAVIOS SPRING,36483,Container Ship,2007,Marshall Islands (MHL)
9308003,NAVIOS SUMMER,36483,Container Ship,2006,Marshall Islands (MHL)
9404209,NAVIOS TEMPO,40541,Container Ship,2010,Liberia (LBR)
9408853,NAVIOS UNISON,113412,Container Ship,2010,Liberia (LBR)
9302619,NAVIOS UNITE,90389,Container Ship,2006,Liberia (LBR)
9302621,NAVIOS UTMOST,90389,Container Ship,2006,Liberia (LBR)
9308015,NAVIOS VERANO,36483,Container Ship,2006,Marshall Islands (MHL)
9324863,NAVIOS VERDE,39906,Container Ship,2007,Marshall Islands (MHL)
9324837,NAVIOS VERMILION,39906,Container Ship,2007,Marshall Islands (MHL)
9365685,NAWATA BHUM,9917,Container Ship,2008,Singapore (SGP)
9254848,NAXOS,64845,Container Ship,2003,Liberia (LBR)
9208459,NAYADA,5067,Container Ship,2000,Russia (RUS)
9326990,NCL AVEROY,9990,Container Ship,2006,Portugal (MAR) (PMD)
9326964,NCL SVELGEN,9990,Container Ship,2005,Portugal (MAR) (PMD)
9202479,NEAPOLI,17167,Container Ship,2000,St.Kitts and Nevis (KNA)
9491628,NEFELI,18321,Container Ship,2011,Liberia (LBR)
9192442,NELE MAERSK,27733,Container Ship,2000,Denmark (DIS) (DIS)
9333046,NELSON,35573,Container Ship,2007,Liberia (LBR)
9287792,NEUBURG,7852,Container Ship,2004,Portugal (MAR) (PMD)
9231846,NEUENFELDE,9981,Container Ship,2001,Antigua and Barbuda (ATG)
9365867,NEVZAT KALKAVAN,21162,Container Ship,2011,Turkey (TUR)
9463475,NEW CENTURY 242003,41800,Container Ship,2011,Germany (DEU)
9463487,NEW CENTURY 242004,41800,Container Ship,2011,Germany (DEU)
9689952,NEW GUINEA CHIEF,18723,Container Ship,2015,"Hong Kong, China (HKG)"
9571301,NEW JERSEY TRADER,35708,Container Ship,2011,Malta (MLT)
9656280,NEW MINGZHOU 12,9653,Container Ship,2013,"Hong Kong, China (HKG)"
9656292,NEW MINGZHOU 16,9653,Container Ship,2013,"Hong Kong, China (HKG)"
9757319,NEW MINGZHOU 28,9998,Container Ship,2016,"Hong Kong, China (HKG)"
9757321,NEW MINGZHOU 60,9998,Container Ship,2016,"Hong Kong, China (HKG)"
9751743,NEW MINGZHOU 66,9998,Container Ship,2016,"Hong Kong, China (HKG)"
9751755,NEW MINGZHOU 68,9998,Container Ship,2017,"Hong Kong, China (HKG)"
9434618,NEW VISION,16174,Container Ship,2012,Not Known
9501332,NEW YORK EXPRESS,143262,Container Ship,2012,Germany (DEU)
9282170,NEW YORK TRADER,9528,Container Ship,2004,Malta (MLT)
9322504,NEWARK,35573,Container Ship,2006,Liberia (LBR)
9209104,NEWYORKER,25294,Container Ship,2001,Panama (PAN)
9220885,NEXO MAERSK,27733,Container Ship,2001,Denmark (DIS) (DIS)
9305635,NEYYAR,40952,Container Ship,2006,St Vincent and Grenadines (VCT)
9209324,NICHIYUH,36014,Container Ship,2000,Iran (IRN)
9431343,NICKIE B,15636,Container Ship,2011,Liberia (LBR)
9192454,NICOLAI MAERSK,27733,Container Ship,2000,Denmark (DIS) (DIS)
9220861,NICOLAS DELMAS,26061,Container Ship,2002,Bahamas (BHS)
9192466,NICOLINE MAERSK,27733,Container Ship,2000,Denmark (DIS) (DIS)
9203526,NIKOLAS,25294,Container Ship,2000,Panama (PAN)
9329629,NIKOS P,35975,Container Ship,2006,Marshall Islands (MHL)
9612791,NILEDUTCH ANTWERPEN,39106,Container Ship,2015,Cyprus (CYP)
9612765,NILEDUTCH BREDA,39106,Container Ship,2014,Cyprus (CYP)
9337456,NILEDUTCH LION,90507,Container Ship,2008,Liberia (LBR)
9885166,NIMTOFTE MAERSK,26300,Container Ship,2021,Denmark (DNK)
9229843,NINGBO EXPRESS,88493,Container Ship,2002,Germany (DEU)
9240469,NITHI BHUM,9661,Container Ship,2002,Singapore (SGP)
9436886,NIUGINI COAST,6245,Container Ship,2009,Papua New Guinea (PNG)
9232084,NIX 1,50242,Container Ship,2002,St.Kitts and Nevis (KNA)
9459101,NOBILITY,9998,Container Ship,2012,Liberia (LBR)
9192478,NORA MAERSK,27733,Container Ship,2000,Denmark (DIS) (DIS)
9885154,NORDAGER MAERSK,26300,Container Ship,2021,Denmark (DNK)
9757553,NORDALESSANDRA,18826,Container Ship,2020,Malta (MLT)
9724958,NORDAMELIA,28316,Container Ship,2017,Cyprus (CYP)
9833369,NORDAMSTEL,19035,Container Ship,2019,Cyprus (CYP)
9241451,NORDATLANTIC,25407,Container Ship,2003,Portugal (MAR) (PMD)
9323039,NORDAUTUMN,38332,Container Ship,2008,Portugal (MAR) (PMD)
9241475,NORDBALTIC,25407,Container Ship,2003,Portugal (MAR) (PMD)
9885142,NORDBORG MAERSK,26300,Container Ship,2021,Denmark (DNK)
9744673,NORDCLAIRE,18826,Container Ship,2016,Malta (MLT)
9744661,NORDEMILIA,18826,Container Ship,2016,Malta (MLT)
9256315,NORDEROOG,15633,Container Ship,2004,Gibraltar (GIB)
9509140,NORDIC BEIJING,39905,Container Ship,2013,Liberia (LBR)
9514755,NORDIC HAMBURG,10585,Container Ship,2010,Cyprus (CYP)
9509152,NORDIC HONG KONG,39905,Container Ship,2013,Liberia (LBR)
9483683,NORDIC LUEBECK,10318,Container Ship,2011,Liberia (LBR)
9509164,NORDIC MACAU,39905,Container Ship,2014,Liberia (LBR)
9539482,NORDIC WISMAR,39753,Container Ship,2011,Liberia (LBR)
9483695,NORDICA,10318,Container Ship,2011,Netherlands (NLD)
9626261,NORDLEOPARD,18826,Container Ship,2015,Cyprus (CYP)
9744685,NORDLILY,18826,Container Ship,2016,Malta (MLT)
9626235,NORDLION,18826,Container Ship,2014,Cyprus (CYP)
9822736,NORDMAAS,19035,Container Ship,2019,Cyprus (CYP)
9802504,NORDMAPLE,28433,Container Ship,2018,Malta (MLT)
9757541,NORDMARGHERITA,18826,Container Ship,2018,Malta (MLT)
9802499,NORDMARSH,28433,Container Ship,2018,Malta (MLT)
9241487,NORDMED,25407,Container Ship,2003,Cyprus (CYP)
9673642,NORDOCELOT,18826,Container Ship,2014,Malta (MLT)
9802487,NORDPACIFIC,28433,Container Ship,2018,Cyprus (CYP)
9673654,NORDPANTHER,18826,Container Ship,2014,Cyprus (CYP)
9626259,NORDPUMA,18826,Container Ship,2015,Cyprus (CYP)
9321897,NORDSPRING,38332,Container Ship,2007,Cyprus (CYP)
9321902,NORDSUMMER,38332,Container Ship,2007,Portugal (MAR) (PMD)
9626247,NORDTIGER,18826,Container Ship,2014,Cyprus (CYP)
9744659,NORDVIOLET,18826,Container Ship,2015,Malta (MLT)
9323041,NORDWINTER,38332,Container Ship,2008,Cyprus (CYP)
9322516,NORO,35573,Container Ship,2007,Liberia (LBR)
9326768,NORTH BRIDGE,41896,Container Ship,2006,Korea (Republic of) (KOR)
9353228,NORTHERN DEBONAIR,35975,Container Ship,2007,Liberia (LBR)
9253296,NORTHERN DECENCY,41078,Container Ship,2003,Liberia (LBR)
9346017,NORTHERN DECISION,36007,Container Ship,2008,Liberia (LBR)
9329631,NORTHERN DEDICATION,35975,Container Ship,2007,Liberia (LBR)
9329643,NORTHERN DEFENDER,35975,Container Ship,2007,Antigua and Barbuda (ATG)
9346005,NORTHERN DELEGATION,36007,Container Ship,2008,Antigua and Barbuda (ATG)
9391787,NORTHERN DEMOCRAT,36007,Container Ship,2009,Liberia (LBR)
9345984,NORTHERN DEPENDANT,36007,Container Ship,2008,Liberia (LBR)
9345996,NORTHERN DEXTERITY,36007,Container Ship,2008,Antigua and Barbuda (ATG)
9405033,NORTHERN DIAMOND,36007,Container Ship,2008,Liberia (LBR)
9353230,NORTHERN DIPLOMAT,36007,Container Ship,2009,Liberia (LBR)
9391799,NORTHERN DISCOVERY,36007,Container Ship,2008,Liberia (LBR)
9344708,NORTHERN GENERAL,41835,Container Ship,2008,Liberia (LBR)
9348455,NORTHERN GUARD,41835,Container Ship,2008,Liberia (LBR)
9348467,NORTHERN GUILD,41835,Container Ship,2009,Liberia (LBR)
9294991,NORTHERN JADE,94483,Container Ship,2005,Germany (DEU)
9466972,NORTHERN JAGUAR,94407,Container Ship,2009,Portugal (MAR) (PMD)
9450363,NORTHERN JAMBOREE,94419,Container Ship,2010,Portugal (MAR) (PMD)
9466960,NORTHERN JASPER,94407,Container Ship,2009,Portugal (MAR) (PMD)
9465095,NORTHERN JAVELIN,94407,Container Ship,2009,Portugal (MAR) (PMD)
9450337,NORTHERN JUBILEE,94419,Container Ship,2009,Portugal (MAR) (PMD)
9294989,NORTHERN JULIE,94483,Container Ship,2005,Germany (DEU)
9466984,NORTHERN JUPITER,94407,Container Ship,2010,Portugal (MAR) (PMD)
9450351,NORTHERN JUSTICE,94419,Container Ship,2010,Portugal (MAR) (PMD)
9450349,NORTHERN JUVENILE,94419,Container Ship,2009,Portugal (MAR) (PMD)
9252553,NORTHERN MAGNITUDE,75590,Container Ship,2003,Portugal (MAR) (PMD)
9252541,NORTHERN MAGNUM,75590,Container Ship,2003,Portugal (MAR) (PMD)
9252565,NORTHERN MAJESTIC,75590,Container Ship,2004,Germany (DEU)
9252577,NORTHERN MONUMENT,75590,Container Ship,2004,Portugal (MAR) (PMD)
9467055,NORTHERN POWER,47855,Container Ship,2010,Liberia (LBR)
9450301,NORTHERN PRACTISE,47855,Container Ship,2009,Liberia (LBR)
9450296,NORTHERN PRECISION,47855,Container Ship,2009,Liberia (LBR)
9450325,NORTHERN PRELUDE,47855,Container Ship,2009,Liberia (LBR)
9450313,NORTHERN PRIORITY,47855,Container Ship,2009,Liberia (LBR)
9467043,NORTHERN PROMOTION,47855,Container Ship,2010,Portugal (MAR) (PMD)
9304693,NORTHERN VALENCE,27437,Container Ship,2005,Portugal (MAR) (PMD)
9304708,NORTHERN VIGOUR,27437,Container Ship,2005,Portugal (MAR) (PMD)
9304966,NORTHERN VIVACITY,27437,Container Ship,2005,Portugal (MAR) (PMD)
9304978,NORTHERN VOLITION,27437,Container Ship,2005,Portugal (MAR) (PMD)
9501514,NP AYUTTHAYA,355,Container Ship,2009,Thailand (THA)
9511686,NP BANGKOK,355,Container Ship,2009,Thailand (THA)
9511715,NP BLOOM,355,Container Ship,2009,Thailand (THA)
8791497,NP CHANTHABURI,1236,Container Ship,2009,Thailand (THA)
9511698,NP CHONBURI,355,Container Ship,2009,Thailand (THA)
8522482,NP CHUMPHON,1625,Container Ship,2006,Thailand (THA)
9501564,NP FORWARD,355,Container Ship,2009,Thailand (THA)
9501552,NP JENNELLE,355,Container Ship,2009,Thailand (THA)
9511727,NP JOY,355,Container Ship,2009,Thailand (THA)
9704568,NP LOVEGISTICS 1,1995,Container Ship,2013,Thailand (THA)
9704570,NP LOVEGISTICS 2,1760,Container Ship,2011,Thailand (THA)
9748629,NP LOVEGISTICS 3,2143,Container Ship,2013,Thailand (THA)
9773911,NP LOVEGISTICS 4,2996,Container Ship,2015,Thailand (THA)
9511703,NP MARINA,355,Container Ship,2009,Thailand (THA)
9501538,NP NONTHABURI,355,Container Ship,2009,Thailand (THA)
9501526,NP PATHUMTHANI,355,Container Ship,2009,Thailand (THA)
9501540,NP RAYONG,355,Container Ship,2009,Thailand (THA)
9511674,NP SAMUT PRAKAN,355,Container Ship,2009,Thailand (THA)
8791485,NP TRAT,2099,Container Ship,2015,Thailand (THA)
9400813,NSC KINGSTON,27104,Container Ship,2008,Panama (PAN)
9885178,NUUK MAERSK,26300,Container Ship,2021,Denmark (DNK)
9468308,NYK ALTAIR,105644,Container Ship,2010,Panama (PAN)
9262716,NYK ARGUS,75484,Container Ship,2004,Panama (PAN)
9262728,NYK ATLAS,75519,Container Ship,2004,Panama (PAN)
9355408,NYK CLARA,27051,Container Ship,2008,Singapore (SGP)
9337626,NYK CONSTELLATION,55534,Container Ship,2007,Marshall Islands (MHL)
9337614,NYK DAEDALUS,55487,Container Ship,2007,Panama (PAN)
9355410,NYK DANIELLA,27051,Container Ship,2008,Singapore (SGP)
